order_id,date,product,category,price,quantity,total_sales,customer_name,customer_location,payment_method,status
ORD1414,2025-03-15,Washing Machine,Home Appliances,573,2,1146,Emma Lee,Miami,PayPal,Pending
ORD1415,2025-02-15,Headphones,Electronics,96,1,96,Sophia Harris,Seattle,Gift Card,Pending
ORD1416,2025-02-27,Smartphone,Electronics,498,1,498,Daniel Lee,San Francisco,Debit Card,Completed
ORD1417,2025-03-06,Refrigerator,Home Appliances,1249,1,1249,Emily Martinez,Miami,Amazon Pay,Cancelled
ORD1418,2025-02-02,Washing Machine,Home Appliances,622,1,622,Daniel Taylor,Chicago,PayPal,Cancelled
ORD1419,2025-03-11,T-Shirt,Clothing,19,4,76,David Martinez,Houston,Debit Card,Completed
ORD1420,2025-03-08,Jeans,Clothing,42,5,210,Emily Anderson,Miami,PayPal,Completed
ORD1421,2025-02-13,Running Shoes,Footwear,59,5,295,Chris Martinez,Houston,Credit Card,Completed
ORD1422,2025-02-22,Headphones,Electronics,102,4,408,David Wilson,Dallas,Amazon Pay,Completed
ORD1423,2025-04-10,Smartphone,Electronics,505,1,505,Liam Wilson,New York,PayPal,Cancelled
ORD1424,2025-02-13,Washing Machine,Home Appliances,591,1,591,Chris Martinez,Miami,Gift Card,Completed
ORD1425,2025-03-05,Headphones,Electronics,100,5,500,Mia Harris,San Francisco,Credit Card,Completed
ORD1426,2025-04-08,Smartphone,Electronics,513,3,1539,John Clark,San Francisco,Debit Card,Completed
ORD1427,2025-04-28,T-Shirt,Clothing,20,1,20,Sophia Miller,Chicago,Amazon Pay,Pending
ORD1428,2025-02-20,Jeans,Clothing,41,4,164,Olivia Harris,Denver,Gift Card,Completed
ORD1429,2025-04-25,Refrigerator,Home Appliances,1147,2,2294,Noah Taylor,Chicago,Amazon Pay,Completed
ORD1430,2025-02-19,T-Shirt,Clothing,20,3,60,Daniel Brown,Dallas,Amazon Pay,Cancelled
ORD1431,2025-02-17,Running Shoes,Footwear,63,3,189,Alex Garcia,Chicago,Debit Card,Completed
ORD1432,2025-04-03,Book,Books,16,2,32,Lucas Garcia,Denver,Credit Card,Completed
ORD1433,2025-02-02,Book,Books,15,1,15,Daniel Clark,Houston,PayPal,Pending
ORD1434,2025-03-19,Smartphone,Electronics,496,2,992,Jane Taylor,Miami,Credit Card,Cancelled
ORD1435,2025-03-08,Washing Machine,Home Appliances,621,2,1242,Jane White,Miami,Credit Card,Pending
ORD1436,2025-02-22,Refrigerator,Home Appliances,1222,2,2444,Isabella Brown,New York,Gift Card,Pending
ORD1437,2025-03-14,Headphones,Electronics,101,1,101,David Miller,Miami,Gift Card,Completed
ORD1438,2025-02-25,Running Shoes,Footwear,58,3,174,Alex Lee,Boston,Gift Card,Completed
ORD1439,2025-02-13,T-Shirt,Clothing,20,4,80,Olivia Smith,Houston,PayPal,Completed
ORD1440,2025-03-06,Jeans,Clothing,40,4,160,Lucas Miller,San Francisco,Amazon Pay,Completed
ORD1441,2025-04-28,Smartphone,Electronics,505,1,505,Chris Johnson,Boston,Credit Card,Completed
ORD1442,2025-04-04,Laptop,Electronics,834,5,4170,Daniel Anderson,New York,Credit Card,Cancelled
ORD1443,2025-04-07,Running Shoes,Footwear,60,4,240,Emma Doe,Los Angeles,PayPal,Completed
ORD1444,2025-02-05,Laptop,Electronics,839,3,2517,David Taylor,Chicago,Amazon Pay,Cancelled
ORD1445,2025-03-08,Smartwatch,Electronics,155,2,310,Michael White,Dallas,Credit Card,Cancelled
ORD1446,2025-02-27,Smartphone,Electronics,478,1,478,Sophia Lee,Los Angeles,PayPal,Pending
ORD1447,2025-03-28,Headphones,Electronics,98,1,98,Jane Miller,Miami,Debit Card,Pending
ORD1448,2025-04-19,Smartwatch,Electronics,145,1,145,Emma Anderson,New York,Gift Card,Completed
ORD1449,2025-04-12,Book,Books,15,5,75,Chris Lee,Denver,Gift Card,Pending
ORD1450,2025-02-27,Smartwatch,Electronics,156,2,312,Alex Brown,Houston,PayPal,Completed
ORD1451,2025-04-13,Running Shoes,Footwear,60,5,300,Ethan Smith,New York,Debit Card,Pending
ORD1452,2025-03-10,Laptop,Electronics,808,5,4040,Noah Wilson,Boston,Amazon Pay,Completed
ORD1453,2025-02-24,T-Shirt,Clothing,20,5,100,Ethan Brown,New York,Amazon Pay,Completed
ORD1454,2025-03-22,T-Shirt,Clothing,19,4,76,John Lee,Los Angeles,Gift Card,Completed
ORD1455,2025-03-29,Washing Machine,Home Appliances,574,1,574,Liam Taylor,Los Angeles,Debit Card,Cancelled
ORD1456,2025-03-21,Running Shoes,Footwear,62,2,124,Ethan Doe,Houston,Gift Card,Pending
ORD1457,2025-02-22,Smartwatch,Electronics,148,3,444,Lucas Wilson,Houston,Credit Card,Completed
ORD1458,2025-02-05,Smartphone,Electronics,481,2,962,John Harris,Boston,Credit Card,Pending
ORD1459,2025-02-21,Book,Books,15,5,75,Jane Harris,New York,PayPal,Completed
ORD1460,2025-04-22,Refrigerator,Home Appliances,1154,2,2308,Michael Taylor,Houston,Amazon Pay,Completed
ORD1461,2025-04-22,Laptop,Electronics,831,3,2493,John Harris,Houston,PayPal,Cancelled
ORD1462,2025-04-06,Headphones,Electronics,99,1,99,Emma Garcia,Chicago,Gift Card,Completed
ORD1463,2025-04-08,Refrigerator,Home Appliances,1250,2,2500,Chris Miller,Chicago,PayPal,Cancelled
ORD1464,2025-04-30,Laptop,Electronics,799,2,1598,Daniel Wilson,Houston,Gift Card,Cancelled
ORD1465,2025-02-18,Running Shoes,Footwear,62,1,62,Daniel White,Dallas,Debit Card,Cancelled
ORD1466,2025-02-17,Headphones,Electronics,101,2,202,David Harris,New York,Credit Card,Completed
ORD1467,2025-02-09,T-Shirt,Clothing,21,4,84,Mia Lee,Los Angeles,PayPal,Cancelled
ORD1468,2025-03-29,Washing Machine,Home Appliances,626,2,1252,Ava Wilson,Denver,PayPal,Pending
ORD1469,2025-03-25,Headphones,Electronics,99,3,297,Daniel Martinez,Chicago,Amazon Pay,Completed
ORD1470,2025-02-01,Jeans,Clothing,40,1,40,Daniel Anderson,Los Angeles,PayPal,Cancelled
ORD1471,2025-04-30,Jeans,Clothing,39,4,156,Mia Garcia,Los Angeles,PayPal,Completed
ORD1472,2025-02-16,Jeans,Clothing,42,5,210,Alex Johnson,Houston,Debit Card,Cancelled
ORD1473,2025-04-12,Refrigerator,Home Appliances,1188,2,2376,Emma Taylor,Houston,Credit Card,Completed
ORD1474,2025-04-15,Laptop,Electronics,770,1,770,Liam Taylor,Los Angeles,Debit Card,Cancelled
ORD1475,2025-04-11,Refrigerator,Home Appliances,1171,2,2342,Ava Anderson,Denver,Credit Card,Completed
ORD1476,2025-02-27,Laptop,Electronics,788,1,788,Emma Harris,San Francisco,PayPal,Completed
ORD1477,2025-04-24,Smartwatch,Electronics,155,1,155,Jane Brown,Boston,PayPal,Pending
ORD1478,2025-03-12,Running Shoes,Footwear,60,5,300,Michael Garcia,New York,Amazon Pay,Pending
ORD1479,2025-02-28,Headphones,Electronics,102,1,102,Chris Lee,Houston,Gift Card,Completed
ORD1480,2025-03-19,Smartwatch,Electronics,147,2,294,Daniel Lee,Seattle,Amazon Pay,Completed
ORD1481,2025-03-14,Book,Books,15,1,15,Chris Harris,New York,Debit Card,Completed
ORD1482,2025-03-12,Running Shoes,Footwear,58,5,290,Michael Garcia,Denver,Amazon Pay,Cancelled
ORD1483,2025-02-16,Laptop,Electronics,817,1,817,Lucas Lee,New York,Credit Card,Pending
ORD1484,2025-03-28,Book,Books,15,5,75,Ava Johnson,Dallas,Debit Card,Completed
ORD1485,2025-03-26,Smartphone,Electronics,499,1,499,Sophia Doe,San Francisco,PayPal,Completed
ORD1486,2025-02-23,Refrigerator,Home Appliances,1199,1,1199,Daniel Smith,Chicago,Gift Card,Completed
ORD1487,2025-03-05,Refrigerator,Home Appliances,1149,2,2298,David Smith,Denver,Debit Card,Pending
ORD1488,2025-03-02,Laptop,Electronics,800,1,800,Isabella Doe,San Francisco,Credit Card,Completed
ORD1489,2025-04-27,Jeans,Clothing,41,4,164,Ava Anderson,Dallas,Gift Card,Completed
ORD1490,2025-04-21,Refrigerator,Home Appliances,1253,1,1253,Mia Smith,San Francisco,Credit Card,Completed
ORD1491,2025-02-18,Headphones,Electronics,102,1,102,Olivia Lee,New York,Amazon Pay,Completed
ORD1492,2025-04-21,Laptop,Electronics,762,4,3048,Michael Harris,Seattle,Debit Card,Completed
ORD1493,2025-03-15,Washing Machine,Home Appliances,616,2,1232,Daniel Smith,New York,Gift Card,Completed
ORD1494,2025-02-14,Refrigerator,Home Appliances,1182,1,1182,David Taylor,Chicago,Debit Card,Pending
ORD1495,2025-03-17,Smartwatch,Electronics,151,4,604,Emma Doe,San Francisco,Gift Card,Completed
ORD1496,2025-04-20,Running Shoes,Footwear,59,5,295,Noah Garcia,Boston,PayPal,Completed
ORD1497,2025-03-08,Smartphone,Electronics,481,1,481,Emily White,New York,Debit Card,Cancelled
ORD1498,2025-04-18,Headphones,Electronics,101,2,202,Daniel White,Denver,Credit Card,Completed
ORD1499,2025-03-16,Washing Machine,Home Appliances,610,1,610,Ava Johnson,Boston,Credit Card,Cancelled
ORD1500,2025-02-25,Washing Machine,Home Appliances,585,1,585,Daniel Doe,Los Angeles,Gift Card,Pending
ORD1501,2025-04-05,Smartphone,Electronics,480,1,480,Noah Doe,Denver,Debit Card,Cancelled
ORD1502,2025-02-12,Jeans,Clothing,42,1,42,Emma Brown,Los Angeles,Debit Card,Pending
ORD1503,2025-02-27,Laptop,Electronics,825,1,825,Jane Martinez,San Francisco,Debit Card,Completed
ORD1504,2025-04-13,Refrigerator,Home Appliances,1183,1,1183,Noah Taylor,Chicago,Credit Card,Cancelled
ORD1505,2025-04-19,Laptop,Electronics,832,4,3328,Liam Lee,New York,Amazon Pay,Cancelled
ORD1506,2025-04-17,Jeans,Clothing,39,1,39,Emma Doe,San Francisco,Gift Card,Completed
ORD1507,2025-03-06,Smartphone,Electronics,515,1,515,Sophia Brown,Chicago,Debit Card,Completed
ORD1508,2025-03-10,T-Shirt,Clothing,21,4,84,Noah Doe,Chicago,Gift Card,Completed
ORD1509,2025-03-31,Washing Machine,Home Appliances,601,2,1202,Lucas Johnson,Chicago,Debit Card,Cancelled
ORD1510,2025-04-06,T-Shirt,Clothing,19,4,76,Noah Wilson,Seattle,Credit Card,Completed
ORD1511,2025-02-10,T-Shirt,Clothing,19,5,95,Chris Brown,Denver,Amazon Pay,Completed
ORD1512,2025-02-23,Running Shoes,Footwear,62,2,124,Liam Miller,Dallas,Debit Card,Pending
ORD1513,2025-02-19,Running Shoes,Footwear,59,4,236,Jane Garcia,Miami,Debit Card,Completed
ORD1514,2025-02-06,Washing Machine,Home Appliances,626,1,626,Mia Garcia,Chicago,PayPal,Completed
ORD1515,2025-03-15,Book,Books,14,3,42,Liam Doe,Dallas,Debit Card,Completed
ORD1516,2025-04-07,Smartphone,Electronics,504,5,2520,Ethan Clark,Chicago,PayPal,Pending
ORD1517,2025-04-28,Washing Machine,Home Appliances,599,1,599,Michael Garcia,Houston,Credit Card,Completed
ORD1518,2025-03-31,Laptop,Electronics,835,1,835,Michael White,Miami,Gift Card,Completed
ORD1519,2025-03-20,Book,Books,16,3,48,Noah Miller,Chicago,Gift Card,Pending
ORD1520,2025-03-09,Refrigerator,Home Appliances,1222,1,1222,Liam Lee,Miami,Gift Card,Completed
ORD1521,2025-02-20,Book,Books,15,2,30,Ethan Lee,Los Angeles,PayPal,Completed
ORD1522,2025-03-03,T-Shirt,Clothing,20,4,80,Alex Clark,Seattle,Gift Card,Completed
ORD1523,2025-02-16,Washing Machine,Home Appliances,597,1,597,Mia Miller,Seattle,Credit Card,Cancelled
ORD1524,2025-02-24,Smartphone,Electronics,491,5,2455,Lucas Johnson,Los Angeles,Amazon Pay,Pending
ORD1525,2025-02-18,Smartphone,Electronics,493,1,493,Jane Miller,Seattle,Gift Card,Pending
ORD1526,2025-03-07,Refrigerator,Home Appliances,1187,1,1187,Ethan Harris,Los Angeles,Gift Card,Completed
ORD1527,2025-03-01,Laptop,Electronics,829,2,1658,Ava Martinez,Chicago,Amazon Pay,Completed
ORD1528,2025-03-05,Laptop,Electronics,831,2,1662,David Johnson,Dallas,Gift Card,Completed
ORD1529,2025-03-22,Laptop,Electronics,823,2,1646,Alex Lee,Chicago,Credit Card,Completed
ORD1530,2025-02-13,Headphones,Electronics,96,2,192,Lucas Anderson,Houston,Debit Card,Pending
ORD1531,2025-02-12,Headphones,Electronics,101,2,202,Daniel Anderson,Denver,PayPal,Pending
ORD1532,2025-03-09,Refrigerator,Home Appliances,1219,1,1219,Olivia Anderson,Dallas,Debit Card,Pending
ORD1533,2025-02-27,Refrigerator,Home Appliances,1249,1,1249,Isabella Wilson,Seattle,Debit Card,Completed
ORD1534,2025-02-23,Refrigerator,Home Appliances,1173,1,1173,Emma Clark,New York,Amazon Pay,Pending
ORD1535,2025-03-09,Refrigerator,Home Appliances,1218,1,1218,Michael Clark,Chicago,Debit Card,Completed
ORD1536,2025-04-13,Book,Books,15,3,45,Alex Brown,Chicago,Gift Card,Pending
ORD1537,2025-02-05,Smartwatch,Electronics,147,5,735,Liam Garcia,Seattle,PayPal,Completed
ORD1538,2025-04-26,Jeans,Clothing,41,1,41,Olivia Miller,New York,Gift Card,Completed
ORD1539,2025-02-03,Book,Books,15,2,30,Chris Taylor,Houston,Amazon Pay,Completed
ORD1540,2025-02-18,Washing Machine,Home Appliances,575,1,575,Emily Clark,Miami,Debit Card,Completed
ORD1541,2025-03-05,Book,Books,15,2,30,Ava Anderson,Los Angeles,Amazon Pay,Pending
ORD1542,2025-03-27,Smartwatch,Electronics,152,1,152,Olivia Doe,San Francisco,Credit Card,Completed
ORD1543,2025-04-26,Laptop,Electronics,829,1,829,Michael Clark,Denver,Gift Card,Pending
ORD1544,2025-04-17,Jeans,Clothing,41,5,205,Daniel Lee,New York,PayPal,Cancelled
ORD1545,2025-02-20,Washing Machine,Home Appliances,593,1,593,Daniel Lee,New York,Credit Card,Pending
ORD1546,2025-02-09,Smartwatch,Electronics,151,2,302,Daniel Brown,Chicago,Gift Card,Completed
ORD1547,2025-03-03,Laptop,Electronics,793,2,1586,Isabella Clark,Dallas,Debit Card,Pending
ORD1548,2025-03-02,Smartwatch,Electronics,153,5,765,Jane Miller,San Francisco,PayPal,Completed
ORD1549,2025-04-22,Running Shoes,Footwear,61,5,305,Ethan White,Boston,Credit Card,Completed
ORD1550,2025-04-28,Headphones,Electronics,104,2,208,Chris Taylor,Dallas,Amazon Pay,Pending
ORD1551,2025-03-12,Jeans,Clothing,40,5,200,Lucas Miller,San Francisco,Gift Card,Completed
ORD1552,2025-03-15,Jeans,Clothing,42,4,168,John Miller,Denver,Debit Card,Completed
ORD1553,2025-04-17,T-Shirt,Clothing,21,5,105,Daniel Garcia,San Francisco,Amazon Pay,Completed
ORD1554,2025-03-12,Laptop,Electronics,779,1,779,Ava Wilson,Chicago,Amazon Pay,Cancelled
ORD1555,2025-03-26,Washing Machine,Home Appliances,606,1,606,Liam Brown,Houston,Credit Card,Pending
ORD1556,2025-03-11,Book,Books,15,1,15,Ava Wilson,New York,Debit Card,Cancelled
ORD1557,2025-03-19,T-Shirt,Clothing,19,4,76,Ethan Taylor,Dallas,Credit Card,Completed
ORD1558,2025-03-23,Smartphone,Electronics,483,1,483,Emma White,Miami,PayPal,Pending
ORD1559,2025-03-03,Jeans,Clothing,40,5,200,Liam Miller,Los Angeles,Amazon Pay,Pending
ORD1560,2025-03-18,T-Shirt,Clothing,20,2,40,Olivia Garcia,Houston,Debit Card,Cancelled
ORD1561,2025-02-06,Washing Machine,Home Appliances,590,2,1180,Michael Martinez,Houston,Gift Card,Pending
ORD1562,2025-02-04,Book,Books,15,1,15,Emily Miller,New York,Credit Card,Completed
ORD1563,2025-03-24,T-Shirt,Clothing,20,4,80,Chris Garcia,Houston,Gift Card,Completed
ORD1564,2025-03-29,Headphones,Electronics,101,5,505,Daniel Martinez,Los Angeles,Gift Card,Completed
ORD1565,2025-04-10,Washing Machine,Home Appliances,623,5,3115,Mia Smith,Miami,PayPal,Cancelled
ORD1566,2025-02-18,Washing Machine,Home Appliances,610,1,610,David Garcia,Seattle,PayPal,Completed
ORD1567,2025-04-08,T-Shirt,Clothing,21,2,42,Olivia Lee,Chicago,Credit Card,Completed
ORD1568,2025-03-31,T-Shirt,Clothing,19,5,95,Ava Brown,San Francisco,Credit Card,Cancelled
ORD1569,2025-03-01,Laptop,Electronics,798,3,2394,Alex Lee,San Francisco,Gift Card,Completed
ORD1570,2025-03-18,T-Shirt,Clothing,19,2,38,Alex Clark,Chicago,Credit Card,Pending
ORD1571,2025-02-14,Smartphone,Electronics,476,2,952,Mia Johnson,New York,Debit Card,Completed
ORD1572,2025-02-04,Smartphone,Electronics,481,1,481,Jane Anderson,Dallas,Credit Card,Completed
ORD1573,2025-03-09,Refrigerator,Home Appliances,1243,1,1243,David Lee,Miami,PayPal,Pending
ORD1574,2025-04-10,Smartphone,Electronics,487,2,974,Daniel Anderson,Boston,Gift Card,Pending
ORD1575,2025-02-02,T-Shirt,Clothing,20,4,80,Daniel Miller,Seattle,Debit Card,Completed
ORD1576,2025-02-05,Headphones,Electronics,101,2,202,Olivia Johnson,Boston,PayPal,Completed
ORD1577,2025-04-03,Laptop,Electronics,821,2,1642,Mia Garcia,Houston,Credit Card,Completed
ORD1578,2025-04-27,Refrigerator,Home Appliances,1203,1,1203,Emma White,Chicago,Gift Card,Completed
ORD1579,2025-04-14,Jeans,Clothing,40,5,200,Olivia Doe,Boston,Debit Card,Completed
ORD1580,2025-03-18,Jeans,Clothing,42,4,168,Isabella Brown,Boston,Debit Card,Completed
ORD1581,2025-04-27,Running Shoes,Footwear,61,5,305,Mia Garcia,Los Angeles,Debit Card,Completed
ORD1582,2025-04-14,Jeans,Clothing,40,5,200,Daniel Wilson,Denver,Debit Card,Pending
ORD1583,2025-04-22,Smartwatch,Electronics,145,5,725,Daniel Anderson,San Francisco,Gift Card,Cancelled
ORD1584,2025-03-02,Headphones,Electronics,101,4,404,David Anderson,Chicago,Debit Card,Completed
ORD1585,2025-04-12,Smartwatch,Electronics,152,1,152,Alex Brown,New York,Amazon Pay,Cancelled
ORD1586,2025-02-14,Headphones,Electronics,98,1,98,Ava Clark,Miami,PayPal,Completed
ORD1587,2025-02-09,Smartwatch,Electronics,156,1,156,Liam Doe,Chicago,Amazon Pay,Completed
ORD1588,2025-02-12,T-Shirt,Clothing,19,3,57,Alex Smith,Miami,Gift Card,Completed
ORD1589,2025-03-25,Refrigerator,Home Appliances,1142,1,1142,Daniel Smith,Boston,Credit Card,Pending
ORD1590,2025-02-15,Book,Books,16,3,48,Daniel Anderson,Seattle,Amazon Pay,Completed
ORD1591,2025-02-10,Laptop,Electronics,763,4,3052,Lucas Smith,Miami,PayPal,Cancelled
ORD1592,2025-02-15,Washing Machine,Home Appliances,630,1,630,Ava Johnson,New York,Debit Card,Cancelled
ORD1593,2025-02-10,Running Shoes,Footwear,60,2,120,Liam Anderson,Miami,PayPal,Completed
ORD1594,2025-04-17,Smartwatch,Electronics,144,4,576,Ethan Anderson,Denver,Gift Card,Completed
ORD1595,2025-04-05,Book,Books,15,2,30,Liam Harris,Miami,Amazon Pay,Completed
ORD1596,2025-02-11,Smartphone,Electronics,524,5,2620,Ava Johnson,San Francisco,Credit Card,Completed
ORD1597,2025-03-01,Headphones,Electronics,96,1,96,Liam Doe,Dallas,PayPal,Completed
ORD1598,2025-02-04,Smartwatch,Electronics,148,3,444,Mia Harris,Seattle,Amazon Pay,Completed
ORD1599,2025-02-07,Book,Books,15,3,45,Noah Johnson,Chicago,Gift Card,Completed
ORD1600,2025-02-19,Washing Machine,Home Appliances,600,1,600,Alex Doe,Miami,Credit Card,Cancelled
ORD1601,2025-04-22,Smartphone,Electronics,486,1,486,Liam Anderson,San Francisco,Debit Card,Completed
ORD1602,2025-02-09,Running Shoes,Footwear,61,4,244,Olivia Anderson,Seattle,Debit Card,Completed
ORD1603,2025-03-24,Smartphone,Electronics,507,4,2028,Ava White,Miami,PayPal,Completed
ORD1604,2025-02-14,Book,Books,16,3,48,Daniel Taylor,Dallas,Credit Card,Cancelled
ORD1605,2025-03-05,Laptop,Electronics,825,1,825,Michael White,San Francisco,Amazon Pay,Completed
ORD1606,2025-03-17,Washing Machine,Home Appliances,613,1,613,Ethan White,Los Angeles,PayPal,Completed
ORD1607,2025-04-02,Refrigerator,Home Appliances,1178,1,1178,John Clark,Seattle,Credit Card,Completed
ORD1608,2025-04-08,Book,Books,15,5,75,Olivia Smith,Los Angeles,Gift Card,Completed
ORD1609,2025-02-12,Smartwatch,Electronics,154,1,154,Ava Doe,San Francisco,Amazon Pay,Completed
ORD1610,2025-03-14,Book,Books,15,1,15,Daniel Johnson,New York,PayPal,Completed
ORD1611,2025-02-08,Running Shoes,Footwear,60,5,300,David Smith,Miami,Credit Card,Completed
ORD1612,2025-03-13,Laptop,Electronics,795,3,2385,Daniel Johnson,New York,Credit Card,Cancelled
ORD1613,2025-02-18,Smartphone,Electronics,501,1,501,Emily Johnson,Houston,PayPal,Completed
ORD1614,2025-04-07,Washing Machine,Home Appliances,610,3,1830,Daniel Wilson,Seattle,Debit Card,Pending
ORD1615,2025-03-12,Laptop,Electronics,830,1,830,Mia Harris,Seattle,Amazon Pay,Completed
ORD1616,2025-04-12,Book,Books,16,5,80,Isabella Taylor,Chicago,Amazon Pay,Cancelled
ORD1617,2025-04-18,Refrigerator,Home Appliances,1235,3,3705,Noah Clark,Chicago,Debit Card,Cancelled
ORD1618,2025-03-20,Running Shoes,Footwear,58,1,58,Alex Brown,San Francisco,PayPal,Pending
ORD1619,2025-03-24,Smartphone,Electronics,519,1,519,Jane Harris,Dallas,Debit Card,Pending
ORD1620,2025-04-21,Refrigerator,Home Appliances,1198,2,2396,Jane Harris,Seattle,Credit Card,Completed
ORD1621,2025-03-14,Laptop,Electronics,764,2,1528,Daniel Smith,New York,PayPal,Pending
ORD1622,2025-03-16,Refrigerator,Home Appliances,1193,1,1193,Jane Doe,Houston,Amazon Pay,Pending
ORD1623,2025-03-23,Running Shoes,Footwear,61,2,122,Daniel Miller,Dallas,PayPal,Cancelled
ORD1624,2025-04-05,Running Shoes,Footwear,62,2,124,Daniel Wilson,Boston,PayPal,Pending
ORD1625,2025-04-06,Book,Books,15,4,60,Mia Brown,San Francisco,Credit Card,Completed
ORD1626,2025-04-16,Jeans,Clothing,39,3,117,Noah Johnson,Los Angeles,Amazon Pay,Pending
ORD1627,2025-04-15,Smartwatch,Electronics,144,2,288,Ethan Miller,Denver,Debit Card,Cancelled
ORD1628,2025-04-13,Smartphone,Electronics,515,1,515,Lucas Brown,Houston,Gift Card,Cancelled
ORD1629,2025-03-14,Running Shoes,Footwear,60,3,180,Emily Smith,Los Angeles,PayPal,Pending
ORD1630,2025-03-16,Headphones,Electronics,99,1,99,Lucas Garcia,Chicago,Debit Card,Completed
ORD1631,2025-04-10,T-Shirt,Clothing,20,5,100,Michael Smith,Chicago,Amazon Pay,Completed
ORD1632,2025-04-27,Washing Machine,Home Appliances,617,3,1851,Liam Lee,Chicago,Credit Card,Completed
ORD1633,2025-02-12,Smartwatch,Electronics,147,1,147,Noah Brown,San Francisco,Debit Card,Completed
ORD1634,2025-04-29,Refrigerator,Home Appliances,1227,1,1227,Daniel Garcia,Chicago,Credit Card,Pending
ORD1635,2025-02-09,Book,Books,14,3,42,Ethan Clark,Houston,Credit Card,Pending
ORD1636,2025-03-18,Smartwatch,Electronics,144,2,288,Isabella Miller,Los Angeles,Amazon Pay,Completed
ORD1637,2025-04-14,Refrigerator,Home Appliances,1241,1,1241,David Lee,Seattle,Amazon Pay,Pending
ORD1638,2025-02-09,Washing Machine,Home Appliances,601,1,601,Noah Harris,Miami,Credit Card,Pending
ORD1639,2025-03-22,Running Shoes,Footwear,57,4,228,Chris Doe,Houston,Debit Card,Cancelled
ORD1640,2025-04-10,Running Shoes,Footwear,58,5,290,Ethan Miller,Dallas,Amazon Pay,Cancelled
ORD1641,2025-03-08,Smartphone,Electronics,504,1,504,Alex Brown,Boston,PayPal,Cancelled
ORD1642,2025-02-19,Laptop,Electronics,768,2,1536,Alex Taylor,New York,PayPal,Pending
ORD1643,2025-03-02,Book,Books,16,1,16,Daniel Anderson,San Francisco,Amazon Pay,Pending
ORD1644,2025-04-14,Jeans,Clothing,39,2,78,Emily Doe,San Francisco,Amazon Pay,Completed
ORD1645,2025-04-23,Headphones,Electronics,100,2,200,Emma Clark,Los Angeles,PayPal,Cancelled
ORD1646,2025-04-05,Jeans,Clothing,38,2,76,Emma Miller,Boston,Credit Card,Cancelled
ORD1647,2025-04-26,Running Shoes,Footwear,60,1,60,Ethan Brown,Boston,Amazon Pay,Cancelled
ORD1648,2025-04-18,Jeans,Clothing,41,1,41,David Harris,Denver,Gift Card,Cancelled
ORD1649,2025-03-11,Running Shoes,Footwear,60,3,180,Ava Garcia,Los Angeles,PayPal,Pending
ORD1650,2025-02-23,Headphones,Electronics,103,2,206,Lucas Johnson,Chicago,Debit Card,Pending
ORD1651,2025-02-19,Headphones,Electronics,97,3,291,Daniel Clark,San Francisco,Gift Card,Pending
ORD1652,2025-04-27,Washing Machine,Home Appliances,597,1,597,Alex White,Miami,Amazon Pay,Completed
ORD1653,2025-04-29,Jeans,Clothing,38,3,114,Jane Johnson,Denver,Amazon Pay,Cancelled
ORD1654,2025-03-15,Running Shoes,Footwear,60,3,180,Chris Doe,Dallas,Amazon Pay,Pending
ORD1655,2025-02-10,Refrigerator,Home Appliances,1254,1,1254,Chris Garcia,Chicago,Amazon Pay,Completed
ORD1656,2025-04-03,Jeans,Clothing,39,3,117,Lucas Johnson,Seattle,Credit Card,Pending
ORD1657,2025-03-26,Laptop,Electronics,801,1,801,Olivia Garcia,Los Angeles,Credit Card,Completed
ORD1658,2025-03-19,Refrigerator,Home Appliances,1145,1,1145,Alex Garcia,Denver,Gift Card,Completed
ORD1659,2025-04-13,Laptop,Electronics,784,2,1568,Emily Lee,Chicago,PayPal,Completed
ORD1660,2025-04-09,Jeans,Clothing,41,5,205,Liam Anderson,Chicago,Credit Card,Pending
ORD1661,2025-03-30,T-Shirt,Clothing,20,2,40,Emma White,Denver,PayPal,Pending
ORD1662,2025-02-07,T-Shirt,Clothing,19,3,57,Mia Lee,San Francisco,Amazon Pay,Completed
ORD1663,2025-02-18,Smartphone,Electronics,512,1,512,Daniel Taylor,Seattle,Gift Card,Cancelled
ORD1664,2025-02-23,Washing Machine,Home Appliances,612,1,612,Alex Garcia,Seattle,Debit Card,Cancelled
ORD1665,2025-02-11,Laptop,Electronics,769,2,1538,Isabella White,Boston,PayPal,Cancelled
ORD1666,2025-03-05,Laptop,Electronics,816,4,3264,Alex Miller,Dallas,Debit Card,Pending
ORD1667,2025-03-11,Laptop,Electronics,834,1,834,Sophia Wilson,Miami,Credit Card,Completed
ORD1668,2025-02-10,Headphones,Electronics,96,5,480,Ethan Johnson,Chicago,Gift Card,Completed
ORD1669,2025-02-20,Running Shoes,Footwear,62,1,62,Chris Martinez,Dallas,Amazon Pay,Pending
ORD1670,2025-02-12,Running Shoes,Footwear,60,4,240,Lucas Harris,Dallas,Debit Card,Completed
ORD1671,2025-03-27,Jeans,Clothing,41,1,41,Daniel Wilson,Dallas,Credit Card,Completed
ORD1672,2025-04-14,T-Shirt,Clothing,21,1,21,John Miller,Denver,Credit Card,Cancelled
ORD1673,2025-04-19,Laptop,Electronics,791,1,791,Liam Harris,San Francisco,PayPal,Completed
ORD1674,2025-04-06,Headphones,Electronics,103,2,206,Alex Garcia,Denver,PayPal,Completed
