order_id,date,product,category,price,quantity,total_sales,customer_name,customer_location,payment_method,status
SYN001366,2025-03-03,Smartwatch,Electronics,159,5,795,Jane Smith,Dallas,Paypal,Cancelled
SYN001367,2025-03-26,Book,Books,15,5,75,Olivia Wilson,Chicago,Amazon Pay,Pending
SYN001368,2025-06-09,Refrigerator,Home Appliances,1234,5,6170,David Lee,Denver,Paypal,Cancelled
SYN001369,2025-03-03,Washing Machine,Home Appliances,635,2,1270,Emily Johnson,Chicago,Gift Card,Cancelled
SYN001370,2025-03-19,Smartphone,Electronics,486,1,486,John Doe,Houston,Gift Card,Pending
SYN001371,2025-03-03,Smartphone,Electronics,481,3,1443,Jane Smith,Seattle,Debit Card,Cancelled
SYN001372,2025-03-09,T-Shirt,Clothing,20,1,20,John Doe,Dallas,Credit Card,Pending
SYN001373,2025-02-09,Book,Books,14,1,14,John Doe,Boston,Amazon Pay,Completed
SYN001374,2025-10-01,Smartwatch,Electronics,143,3,429,Emma Clark,New York,Debit Card,Pending
SYN001375,2025-02-06,Headphones,Electronics,98,5,490,Emma Clark,Miami,Amazon Pay,Cancelled
SYN001376,2025-03-07,Jeans,Clothing,38,3,114,John Doe,Boston,Gift Card,Completed
SYN001377,2025-03-18,T-Shirt,Clothing,20,3,60,Olivia Wilson,Chicago,Paypal,Pending
SYN001378,2025-03-02,Refrigerator,Home Appliances,1297,1,1297,John Doe,Boston,Credit Card,Cancelled
SYN001379,2025-02-28,Running Shoes,Footwear,57,4,228,Sophia Miller,San Francisco,Debit Card,Pending
SYN001380,2025-02-20,Running Shoes,Footwear,61,1,61,Jane Smith,Houston,Gift Card,Cancelled
SYN001381,2025-04-05,Washing Machine,Home Appliances,605,3,1815,Michael Brown,Miami,Credit Card,Cancelled
SYN001382,2025-12-08,Running Shoes,Footwear,63,2,126,Michael Brown,Denver,Gift Card,Completed
SYN001383,2025-03-20,Washing Machine,Home Appliances,578,1,578,Emma Clark,Seattle,Debit Card,Pending
SYN001384,2025-03-22,Smartphone,Electronics,502,2,1004,Olivia Wilson,Boston,Paypal,Cancelled
SYN001385,2025-02-25,Smartwatch,Electronics,146,5,730,Emily Johnson,Houston,Debit Card,Completed
SYN001386,2025-07-02,Headphones,Electronics,103,4,412,Olivia Wilson,Seattle,Debit Card,Pending
SYN001387,2025-04-03,Washing Machine,Home Appliances,627,3,1881,Michael Brown,Miami,Credit Card,Cancelled
SYN001388,2025-03-04,Laptop,Electronics,807,4,3228,Daniel Harris,Houston,Gift Card,Pending
SYN001389,2025-02-18,Laptop,Electronics,860,5,4300,Jane Smith,Boston,Credit Card,Cancelled
SYN001390,2025-02-17,Jeans,Clothing,40,4,160,John Doe,San Francisco,Debit Card,Cancelled
SYN001391,2025-02-25,Refrigerator,Home Appliances,1087,1,1087,Olivia Wilson,Seattle,Paypal,Completed
SYN001392,2025-08-09,Smartwatch,Electronics,146,2,292,Michael Brown,Seattle,Debit Card,Cancelled
SYN001393,2025-12-02,Washing Machine,Home Appliances,618,5,3090,Emma Clark,Miami,Amazon Pay,Pending
SYN001394,2025-03-10,T-Shirt,Clothing,22,3,66,Olivia Wilson,Chicago,Paypal,Pending
SYN001395,2025-02-03,Smartphone,Electronics,457,1,457,Sophia Miller,Miami,Paypal,Completed
SYN001396,2025-11-29,Washing Machine,Home Appliances,607,5,3035,Emma Clark,Miami,Amazon Pay,Pending
SYN001397,2025-02-17,Smartphone,Electronics,486,4,1944,Emma Clark,Chicago,Debit Card,Completed
SYN001398,2025-01-02,T-Shirt,Clothing,21,1,21,Emma Clark,New York,Amazon Pay,Completed
SYN001399,2025-01-28,Book,Books,15,5,75,Sophia Miller,Seattle,Amazon Pay,Completed
SYN001400,2025-03-16,Smartwatch,Electronics,176,4,704,Emma Clark,Houston,Paypal,Completed
SYN001401,2025-03-09,T-Shirt,Clothing,20,1,20,John Doe,Dallas,Credit Card,Pending
SYN001402,2025-02-24,Jeans,Clothing,37,4,148,Jane Smith,Dallas,Debit Card,Pending
SYN001403,2025-03-17,Book,Books,15,5,75,David Lee,San Francisco,Credit Card,Pending
SYN001404,2025-03-24,Headphones,Electronics,110,4,440,Jane Smith,San Francisco,Amazon Pay,Pending
SYN001405,2025-02-28,Washing Machine,Home Appliances,510,4,2040,Emma Clark,Houston,Gift Card,Cancelled
SYN001406,2025-02-22,Refrigerator,Home Appliances,1200,3,3600,John Doe,Dallas,Debit Card,Completed
SYN001407,2025-03-06,Jeans,Clothing,40,4,160,John Doe,Seattle,Amazon Pay,Pending
SYN001408,2025-06-02,Smartphone,Electronics,526,3,1578,Emily Johnson,Chicago,Paypal,Completed
SYN001409,2025-03-22,Laptop,Electronics,793,3,2379,John Doe,Miami,Credit Card,Cancelled
SYN001410,2025-09-25,Smartwatch,Electronics,151,3,453,Michael Brown,Denver,Debit Card,Completed
SYN001411,2025-11-08,Smartwatch,Electronics,153,5,765,John Doe,Los Angeles,Credit Card,Cancelled
SYN001412,2025-03-19,T-Shirt,Clothing,20,2,40,Michael Brown,Chicago,Paypal,Pending
SYN001413,2025-03-08,Book,Books,14,4,56,Michael Brown,San Francisco,Credit Card,Completed
SYN001414,2025-10-30,Headphones,Electronics,97,3,291,Michael Brown,Houston,Debit Card,Cancelled
SYN001415,2025-02-06,Smartphone,Electronics,509,1,509,Sophia Miller,Miami,Paypal,Completed
SYN001416,2025-02-17,Laptop,Electronics,809,1,809,Emily Johnson,New York,Amazon Pay,Pending
SYN001417,2025-07-09,Running Shoes,Footwear,60,1,60,Emma Clark,Houston,Paypal,Completed
SYN001418,2025-04-30,Headphones,Electronics,107,3,321,Chris White,Miami,Debit Card,Cancelled
SYN001419,2025-03-09,Smartphone,Electronics,479,2,958,Olivia Wilson,Boston,Paypal,Cancelled
SYN001420,2025-02-11,Smartphone,Electronics,488,1,488,John Doe,Dallas,Gift Card,Pending
SYN001421,2025-04-02,Smartwatch,Electronics,149,1,149,Emily Johnson,Seattle,Gift Card,Pending
SYN001422,2025-02-26,Laptop,Electronics,823,1,823,Emily Johnson,New York,Amazon Pay,Pending
SYN001423,2025-03-18,Washing Machine,Home Appliances,634,1,634,John Doe,Miami,Credit Card,Completed
SYN001424,2025-03-10,T-Shirt,Clothing,18,2,36,Daniel Harris,Miami,Debit Card,Cancelled
SYN001425,2025-03-13,Running Shoes,Footwear,58,3,174,Emma Clark,New York,Debit Card,Cancelled
SYN001426,2025-03-08,Running Shoes,Footwear,62,5,310,Emma Clark,Miami,Debit Card,Completed
SYN001427,2025-08-04,Smartphone,Electronics,535,4,2140,Chris White,Boston,Gift Card,Pending
SYN001428,2025-03-20,Jeans,Clothing,41,1,41,Olivia Wilson,Seattle,Paypal,Cancelled
SYN001429,2025-03-12,Headphones,Electronics,109,3,327,Jane Smith,Chicago,Amazon Pay,Cancelled
SYN001430,2025-10-09,Book,Books,14,2,28,Chris White,Los Angeles,Debit Card,Completed
SYN001431,2025-02-23,Book,Books,16,1,16,Jane Smith,Miami,Credit Card,Cancelled
SYN001432,2025-03-20,Jeans,Clothing,43,5,215,David Lee,New York,Debit Card,Cancelled
SYN001433,2025-08-10,Smartphone,Electronics,511,4,2044,Chris White,Boston,Gift Card,Pending
SYN001434,2025-09-04,Smartwatch,Electronics,145,1,145,John Doe,Denver,Gift Card,Pending
SYN001435,2025-05-26,Smartphone,Electronics,505,5,2525,Michael Brown,Houston,Paypal,Completed
SYN001436,2025-10-09,Book,Books,15,1,15,Emma Clark,Seattle,Gift Card,Pending
SYN001437,2025-02-25,Headphones,Electronics,97,1,97,Emily Johnson,Los Angeles,Credit Card,Completed
SYN001438,2025-02-21,Smartphone,Electronics,540,2,1080,David Lee,Boston,Paypal,Pending
SYN001439,2025-03-09,Smartphone,Electronics,475,1,475,Jane Smith,Chicago,Paypal,Cancelled
SYN001440,2025-02-17,Running Shoes,Footwear,56,2,112,Chris White,Houston,Paypal,Completed
SYN001441,2025-05-28,Smartphone,Electronics,488,5,2440,Michael Brown,Houston,Paypal,Completed
SYN001442,2025-04-29,T-Shirt,Clothing,20,2,40,Chris White,Denver,Debit Card,Cancelled
SYN001443,2025-02-26,Laptop,Electronics,829,5,4145,Daniel Harris,Houston,Gift Card,Pending
SYN001444,2025-03-24,Headphones,Electronics,103,3,309,Jane Smith,Chicago,Amazon Pay,Cancelled
SYN001445,2025-03-16,Headphones,Electronics,91,2,182,Daniel Harris,Miami,Paypal,Pending
SYN001446,2025-04-01,Jeans,Clothing,42,5,210,Daniel Harris,Seattle,Credit Card,Cancelled
SYN001447,2025-07-29,Smartwatch,Electronics,144,2,288,Michael Brown,Seattle,Debit Card,Cancelled
SYN001448,2025-02-20,Washing Machine,Home Appliances,577,5,2885,Michael Brown,Seattle,Debit Card,Completed
SYN001449,2025-02-13,Laptop,Electronics,853,4,3412,Jane Smith,Seattle,Amazon Pay,Pending
SYN001450,2025-03-24,Headphones,Electronics,91,3,273,Jane Smith,Chicago,Amazon Pay,Cancelled
SYN001451,2025-07-26,Book,Books,15,4,60,Daniel Harris,Chicago,Gift Card,Cancelled
SYN001452,2025-03-26,Book,Books,15,1,15,Michael Brown,Boston,Amazon Pay,Completed
SYN001453,2025-02-22,Book,Books,16,5,80,Daniel Harris,Miami,Debit Card,Pending
SYN001454,2025-03-10,Refrigerator,Home Appliances,1163,3,3489,Daniel Harris,New York,Credit Card,Pending
SYN001455,2025-09-26,Smartwatch,Electronics,158,3,474,Emma Clark,New York,Debit Card,Pending
SYN001456,2025-03-11,Smartphone,Electronics,552,1,552,David Lee,Miami,Gift Card,Pending
SYN001457,2025-02-19,Jeans,Clothing,40,2,80,Daniel Harris,Chicago,Credit Card,Pending
SYN001458,2025-11-26,Smartphone,Electronics,538,1,538,Emily Johnson,San Francisco,Credit Card,Cancelled
SYN001459,2025-03-01,Smartphone,Electronics,516,3,1548,Chris White,Dallas,Credit Card,Completed
SYN001460,2025-12-04,Smartphone,Electronics,531,1,531,Sophia Miller,Denver,Credit Card,Cancelled
SYN001461,2025-07-28,Smartphone,Electronics,458,3,1374,Sophia Miller,Denver,Credit Card,Pending
SYN001462,2025-09-27,Book,Books,14,2,28,Chris White,Los Angeles,Debit Card,Completed
SYN001463,2025-03-05,Refrigerator,Home Appliances,1272,1,1272,Olivia Wilson,Seattle,Paypal,Completed
SYN001464,2025-02-19,Smartwatch,Electronics,163,2,326,Chris White,Miami,Paypal,Pending
SYN001465,2025-03-17,Smartwatch,Electronics,150,4,600,Emma Clark,Houston,Paypal,Completed
SYN001466,2025-06-05,Washing Machine,Home Appliances,594,2,1188,David Lee,Dallas,Gift Card,Cancelled
SYN001467,2025-08-06,Book,Books,15,1,15,Jane Smith,Miami,Amazon Pay,Cancelled
SYN001468,2025-03-01,Smartwatch,Electronics,146,6,876,Jane Smith,Dallas,Paypal,Cancelled
SYN001469,2025-02-20,Refrigerator,Home Appliances,1180,4,4720,Emily Johnson,Denver,Paypal,Pending
SYN001470,2025-08-31,Refrigerator,Home Appliances,1206,2,2412,Sophia Miller,Boston,Paypal,Cancelled
SYN001471,2025-02-22,Jeans,Clothing,38,2,76,Daniel Harris,Chicago,Credit Card,Pending
SYN001472,2025-03-19,Smartwatch,Electronics,134,3,402,Sophia Miller,San Francisco,Debit Card,Completed
SYN001473,2025-03-17,Running Shoes,Footwear,59,3,177,Olivia Wilson,Houston,Credit Card,Completed
SYN001474,2025-03-18,Jeans,Clothing,42,1,42,Jane Smith,Boston,Debit Card,Pending
SYN001475,2025-06-01,Refrigerator,Home Appliances,1154,2,2308,John Doe,Denver,Paypal,Completed
SYN001476,2025-04-27,T-Shirt,Clothing,21,2,42,Chris White,Denver,Debit Card,Cancelled
SYN001477,2025-04-07,Laptop,Electronics,746,3,2238,Emma Clark,Los Angeles,Credit Card,Completed
SYN001478,2025-05-30,Washing Machine,Home Appliances,646,2,1292,David Lee,Dallas,Gift Card,Cancelled
SYN001479,2025-02-17,Smartphone,Electronics,502,1,502,John Doe,Dallas,Gift Card,Pending
SYN001480,2025-03-20,Smartphone,Electronics,489,1,489,Jane Smith,Chicago,Paypal,Cancelled
SYN001481,2025-02-24,Smartphone,Electronics,565,2,1130,David Lee,Boston,Paypal,Pending
SYN001482,2025-03-30,Washing Machine,Home Appliances,627,4,2508,Chris White,Houston,Credit Card,Pending
SYN001483,2025-03-07,Smartphone,Electronics,516,2,1032,David Lee,Boston,Paypal,Pending
SYN001484,2025-03-14,Running Shoes,Footwear,61,3,183,Michael Brown,New York,Gift Card,Pending
SYN001485,2025-02-15,Smartwatch,Electronics,155,5,775,Emily Johnson,Houston,Debit Card,Completed
SYN001486,2025-03-23,Smartwatch,Electronics,151,5,755,John Doe,Denver,Credit Card,Pending
SYN001487,2025-09-30,T-Shirt,Clothing,19,1,19,Olivia Wilson,Miami,Credit Card,Pending
SYN001488,2025-03-11,Laptop,Electronics,817,2,1634,Michael Brown,Denver,Paypal,Cancelled
SYN001489,2025-05-04,Refrigerator,Home Appliances,1345,4,5380,Sophia Miller,Seattle,Credit Card,Pending
SYN001490,2025-10-02,Book,Books,16,2,32,Chris White,Los Angeles,Debit Card,Completed
SYN001491,2025-10-30,Jeans,Clothing,38,1,38,Sophia Miller,New York,Gift Card,Cancelled
SYN001492,2025-03-09,Smartwatch,Electronics,147,5,735,John Doe,Denver,Credit Card,Pending
SYN001493,2025-07-31,Smartphone,Electronics,483,3,1449,Sophia Miller,Denver,Credit Card,Pending
SYN001494,2025-03-29,Jeans,Clothing,38,2,76,David Lee,Denver,Amazon Pay,Cancelled
SYN001495,2025-02-23,Book,Books,16,5,80,John Doe,Denver,Paypal,Pending
SYN001496,2025-03-03,Headphones,Electronics,89,1,89,Jane Smith,Chicago,Amazon Pay,Completed
SYN001497,2025-11-09,Jeans,Clothing,42,1,42,Sophia Miller,New York,Gift Card,Cancelled
SYN001498,2024-12-29,Laptop,Electronics,828,2,1656,Daniel Harris,San Francisco,Gift Card,Pending
SYN001499,2025-03-24,Washing Machine,Home Appliances,563,1,563,Emma Clark,Seattle,Debit Card,Pending
SYN001500,2025-03-23,Smartwatch,Electronics,140,4,560,Emma Clark,Houston,Paypal,Completed
SYN001501,2025-03-20,Headphones,Electronics,98,2,196,Daniel Harris,Miami,Paypal,Pending
SYN001502,2025-03-23,Jeans,Clothing,42,2,84,David Lee,Denver,Amazon Pay,Cancelled
SYN001503,2025-04-07,Laptop,Electronics,811,4,3244,Emma Clark,Los Angeles,Credit Card,Completed
SYN001504,2025-07-06,T-Shirt,Clothing,20,1,20,Daniel Harris,New York,Amazon Pay,Pending
SYN001505,2025-10-04,Headphones,Electronics,98,5,490,John Doe,Houston,Amazon Pay,Completed
SYN001506,2025-03-11,Smartphone,Electronics,474,2,948,Chris White,Chicago,Paypal,Pending
SYN001507,2025-03-22,Smartwatch,Electronics,157,1,157,Chris White,Houston,Debit Card,Pending
SYN001508,2025-03-27,Laptop,Electronics,782,3,2346,John Doe,Miami,Credit Card,Cancelled
SYN001509,2025-02-22,Book,Books,16,1,16,Jane Smith,Miami,Credit Card,Cancelled
SYN001510,2025-05-09,Smartphone,Electronics,517,5,2585,John Doe,Boston,Paypal,Completed
SYN001511,2025-02-25,Smartphone,Electronics,518,5,2590,Emily Johnson,Miami,Credit Card,Cancelled
SYN001512,2025-02-20,Jeans,Clothing,40,5,200,Emily Johnson,New York,Debit Card,Pending
SYN001513,2025-03-20,Smartwatch,Electronics,154,5,770,Daniel Harris,Houston,Amazon Pay,Completed
SYN001514,2025-03-21,Running Shoes,Footwear,65,5,325,Emma Clark,Los Angeles,Credit Card,Cancelled
SYN001515,2025-02-20,Headphones,Electronics,102,1,102,Emily Johnson,Los Angeles,Credit Card,Completed
SYN001516,2025-12-03,Running Shoes,Footwear,59,2,118,Michael Brown,Denver,Gift Card,Completed
SYN001517,2025-09-03,Smartphone,Electronics,467,2,934,Olivia Wilson,Chicago,Credit Card,Completed
SYN001518,2025-03-23,Book,Books,15,5,75,David Lee,Chicago,Amazon Pay,Pending
SYN001519,2025-02-26,Book,Books,14,1,14,Emma Clark,Houston,Gift Card,Cancelled
SYN001520,2025-03-14,T-Shirt,Clothing,20,2,40,Daniel Harris,Miami,Debit Card,Cancelled
SYN001521,2025-06-07,Running Shoes,Footwear,63,2,126,David Lee,Houston,Debit Card,Cancelled
SYN001522,2025-07-31,Book,Books,15,4,60,Daniel Harris,Chicago,Gift Card,Cancelled
SYN001523,2025-02-23,Washing Machine,Home Appliances,565,1,565,Jane Smith,Dallas,Amazon Pay,Completed
SYN001524,2025-02-13,Running Shoes,Footwear,57,2,114,Chris White,Houston,Paypal,Completed
SYN001525,2025-02-27,Headphones,Electronics,108,2,216,Daniel Harris,Boston,Paypal,Pending
SYN001526,2025-03-24,Laptop,Electronics,751,5,3755,Emma Clark,Los Angeles,Credit Card,Completed
SYN001527,2025-03-23,Jeans,Clothing,42,5,210,David Lee,New York,Debit Card,Cancelled
SYN001528,2025-02-24,Refrigerator,Home Appliances,1120,4,4480,David Lee,Boston,Gift Card,Pending
SYN001529,2025-03-09,Laptop,Electronics,794,3,2382,John Doe,New York,Paypal,Pending
SYN001530,2025-03-21,Running Shoes,Footwear,61,5,305,Emma Clark,Los Angeles,Credit Card,Cancelled
SYN001531,2025-01-29,T-Shirt,Clothing,21,5,105,Jane Smith,New York,Credit Card,Pending
SYN001532,2025-07-31,Smartphone,Electronics,513,3,1539,Sophia Miller,Denver,Credit Card,Pending
SYN001533,2025-07-26,T-Shirt,Clothing,20,4,80,Jane Smith,Denver,Credit Card,Pending
SYN001534,2025-04-02,Laptop,Electronics,824,4,3296,Emma Clark,Los Angeles,Credit Card,Completed
SYN001535,2025-02-28,Smartphone,Electronics,522,2,1044,David Lee,Boston,Paypal,Pending
SYN001536,2025-07-06,Headphones,Electronics,98,4,392,Olivia Wilson,Seattle,Debit Card,Pending
SYN001537,2025-02-08,T-Shirt,Clothing,19,5,95,Emma Clark,Denver,Paypal,Completed
SYN001538,2025-03-18,Jeans,Clothing,42,5,210,David Lee,New York,Debit Card,Cancelled
SYN001539,2025-10-01,Book,Books,14,2,28,Chris White,Los Angeles,Debit Card,Completed
SYN001540,2025-03-23,Smartwatch,Electronics,140,2,280,Olivia Wilson,Miami,Debit Card,Completed
SYN001541,2025-03-10,Smartphone,Electronics,517,3,1551,Sophia Miller,Miami,Gift Card,Completed
SYN001542,2025-03-19,Smartwatch,Electronics,144,1,144,Chris White,Houston,Debit Card,Pending
SYN001543,2025-03-10,Smartwatch,Electronics,139,3,417,David Lee,Boston,Gift Card,Pending
SYN001544,2024-12-28,Smartwatch,Electronics,150,2,300,Daniel Harris,Dallas,Credit Card,Cancelled
SYN001545,2025-09-27,T-Shirt,Clothing,21,1,21,Olivia Wilson,Miami,Credit Card,Pending
SYN001546,2025-03-23,Laptop,Electronics,783,3,2349,Jane Smith,New York,Paypal,Completed
SYN001547,2025-03-22,Smartphone,Electronics,509,2,1018,Olivia Wilson,Boston,Paypal,Cancelled
SYN001548,2025-05-05,Running Shoes,Footwear,58,4,232,Chris White,Chicago,Amazon Pay,Completed
SYN001549,2025-09-29,Laptop,Electronics,801,3,2403,Jane Smith,Houston,Amazon Pay,Completed
SYN001550,2025-02-22,Book,Books,15,5,75,Daniel Harris,Miami,Debit Card,Pending
SYN001551,2025-02-28,Smartwatch,Electronics,145,5,725,Jane Smith,Dallas,Paypal,Cancelled
SYN001552,2025-03-29,Smartphone,Electronics,462,1,462,John Doe,Houston,Gift Card,Pending
SYN001553,2025-04-06,Jeans,Clothing,41,1,41,Sophia Miller,Dallas,Debit Card,Cancelled
SYN001554,2025-02-23,Headphones,Electronics,104,3,312,David Lee,Houston,Paypal,Cancelled
SYN001555,2025-03-21,Jeans,Clothing,36,1,36,Jane Smith,Boston,Debit Card,Pending
SYN001556,2025-02-25,Washing Machine,Home Appliances,551,2,1102,Emily Johnson,Chicago,Gift Card,Cancelled
SYN001557,2025-02-11,Laptop,Electronics,759,5,3795,Jane Smith,Boston,Credit Card,Cancelled
SYN001558,2025-06-05,Refrigerator,Home Appliances,1253,2,2506,Chris White,Seattle,Debit Card,Pending
SYN001559,2025-02-24,Jeans,Clothing,42,5,210,Emily Johnson,New York,Debit Card,Pending
SYN001560,2025-03-24,Smartwatch,Electronics,139,3,417,Sophia Miller,San Francisco,Debit Card,Completed
SYN001561,2025-04-02,Laptop,Electronics,768,3,2304,Olivia Wilson,Chicago,Amazon Pay,Completed
SYN001562,2025-03-29,Book,Books,16,5,80,Olivia Wilson,Chicago,Amazon Pay,Pending
SYN001563,2025-03-01,Jeans,Clothing,40,4,160,John Doe,Seattle,Amazon Pay,Pending
SYN001564,2025-08-30,Running Shoes,Footwear,58,2,116,Emily Johnson,Denver,Gift Card,Cancelled
SYN001565,2025-05-10,Running Shoes,Footwear,62,4,248,Chris White,Chicago,Amazon Pay,Completed
SYN001566,2025-03-23,Book,Books,15,5,75,Olivia Wilson,Chicago,Amazon Pay,Pending
SYN001567,2025-02-13,Running Shoes,Footwear,57,1,57,Jane Smith,Houston,Gift Card,Cancelled
SYN001568,2025-02-23,Jeans,Clothing,39,2,78,Daniel Harris,Chicago,Credit Card,Pending
SYN001569,2025-03-29,Jeans,Clothing,37,1,37,Sophia Miller,Dallas,Debit Card,Cancelled
SYN001570,2025-03-22,Jeans,Clothing,39,1,39,Jane Smith,Boston,Debit Card,Pending
SYN001571,2025-02-17,Washing Machine,Home Appliances,571,1,571,Olivia Wilson,Boston,Debit Card,Cancelled
SYN001572,2025-02-14,Smartphone,Electronics,512,4,2048,Emily Johnson,Seattle,Amazon Pay,Completed
SYN001573,2025-03-19,Laptop,Electronics,834,3,2502,Olivia Wilson,Chicago,Amazon Pay,Completed
SYN001574,2025-08-04,Book,Books,16,4,64,Daniel Harris,Chicago,Gift Card,Cancelled
SYN001575,2025-02-24,Running Shoes,Footwear,62,2,124,Chris White,Houston,Paypal,Completed
SYN001576,2025-09-09,Smartwatch,Electronics,141,1,141,John Doe,Denver,Gift Card,Pending
SYN001577,2025-02-17,Laptop,Electronics,840,1,840,Emily Johnson,New York,Amazon Pay,Pending
SYN001578,2025-03-30,Jeans,Clothing,43,1,43,Olivia Wilson,Seattle,Paypal,Cancelled
SYN001579,2025-04-03,Washing Machine,Home Appliances,658,4,2632,Chris White,Houston,Credit Card,Pending
SYN001580,2025-03-26,Running Shoes,Footwear,57,4,228,Emily Johnson,Los Angeles,Paypal,Completed
SYN001581,2025-03-16,Book,Books,14,1,14,David Lee,New York,Amazon Pay,Pending
SYN001582,2025-06-27,Smartphone,Electronics,481,2,962,Olivia Wilson,Chicago,Debit Card,Pending
SYN001583,2025-03-01,Refrigerator,Home Appliances,1307,4,5228,David Lee,Boston,Gift Card,Pending
SYN001584,2025-02-16,Book,Books,14,1,14,John Doe,Boston,Amazon Pay,Completed
SYN001585,2025-03-23,Smartwatch,Electronics,152,1,152,Chris White,Houston,Debit Card,Pending
SYN001586,2025-07-08,Refrigerator,Home Appliances,1242,4,4968,Olivia Wilson,Houston,Credit Card,Pending
SYN001587,2025-11-26,Smartphone,Electronics,522,1,522,Emily Johnson,San Francisco,Credit Card,Cancelled
SYN001588,2025-10-09,Washing Machine,Home Appliances,580,3,1740,Emily Johnson,Dallas,Gift Card,Cancelled
SYN001589,2025-06-09,Refrigerator,Home Appliances,1135,5,5675,David Lee,Denver,Paypal,Cancelled
SYN001590,2025-03-22,T-Shirt,Clothing,19,1,19,Chris White,Dallas,Debit Card,Completed
SYN001591,2025-02-18,Smartphone,Electronics,454,3,1362,Jane Smith,Seattle,Debit Card,Cancelled
SYN001592,2025-03-13,Smartwatch,Electronics,151,2,302,David Lee,Chicago,Debit Card,Pending
SYN001593,2025-02-19,Smartwatch,Electronics,154,4,616,Chris White,New York,Debit Card,Cancelled
SYN001594,2025-03-22,Jeans,Clothing,38,1,38,Olivia Wilson,Seattle,Paypal,Cancelled
SYN001595,2025-02-28,Smartwatch,Electronics,158,2,316,Daniel Harris,Houston,Paypal,Completed
SYN001596,2025-02-07,Refrigerator,Home Appliances,1194,3,3582,John Doe,Miami,Paypal,Completed
SYN001597,2025-01-11,Smartwatch,Electronics,156,2,312,Daniel Harris,Dallas,Credit Card,Cancelled
SYN001598,2025-02-21,Book,Books,15,1,15,Jane Smith,Miami,Credit Card,Cancelled
SYN001599,2025-03-21,Smartphone,Electronics,458,3,1374,Sophia Miller,Miami,Gift Card,Completed
SYN001600,2025-03-25,Headphones,Electronics,106,4,424,Jane Smith,San Francisco,Amazon Pay,Pending
SYN001601,2025-10-08,Book,Books,14,2,28,Chris White,Los Angeles,Debit Card,Completed
SYN001602,2025-03-05,Jeans,Clothing,39,2,78,Daniel Harris,Chicago,Credit Card,Pending
SYN001603,2025-01-30,Headphones,Electronics,104,5,520,Emma Clark,Miami,Amazon Pay,Cancelled
SYN001604,2025-03-24,Smartwatch,Electronics,151,4,604,Emma Clark,Houston,Paypal,Completed
SYN001605,2025-03-20,Book,Books,16,1,16,David Lee,New York,Amazon Pay,Pending
SYN001606,2025-08-09,T-Shirt,Clothing,21,4,84,Jane Smith,Denver,Credit Card,Pending
SYN001607,2025-02-22,Laptop,Electronics,796,1,796,Emily Johnson,New York,Amazon Pay,Pending
SYN001608,2025-03-19,Smartwatch,Electronics,144,4,576,Olivia Wilson,Miami,Paypal,Cancelled
SYN001609,2025-03-15,Smartwatch,Electronics,139,3,417,David Lee,Boston,Gift Card,Pending
SYN001610,2025-02-07,T-Shirt,Clothing,19,5,95,Emma Clark,Denver,Paypal,Completed
SYN001611,2025-02-19,Jeans,Clothing,38,5,190,Jane Smith,Dallas,Debit Card,Pending
SYN001612,2025-03-16,T-Shirt,Clothing,18,1,18,John Doe,Dallas,Credit Card,Pending
SYN001613,2025-02-11,Laptop,Electronics,748,3,2244,Emma Clark,Denver,Amazon Pay,Completed
SYN001614,2025-02-08,Running Shoes,Footwear,56,1,56,Jane Smith,Houston,Gift Card,Cancelled
SYN001615,2025-02-04,Headphones,Electronics,104,5,520,Emma Clark,Miami,Amazon Pay,Cancelled
SYN001616,2025-07-27,Smartwatch,Electronics,169,2,338,Michael Brown,Seattle,Debit Card,Cancelled
SYN001617,2025-03-22,Refrigerator,Home Appliances,1188,1,1188,Daniel Harris,Dallas,Paypal,Completed
SYN001618,2025-03-21,Headphones,Electronics,100,1,100,Olivia Wilson,Denver,Paypal,Completed
SYN001619,2025-02-26,Book,Books,14,1,14,Emma Clark,Houston,Credit Card,Pending
SYN001620,2025-03-28,Washing Machine,Home Appliances,663,4,2652,Jane Smith,Los Angeles,Amazon Pay,Pending
SYN001621,2025-02-21,Smartwatch,Electronics,151,5,755,Jane Smith,Dallas,Paypal,Cancelled
SYN001622,2025-10-08,Smartwatch,Electronics,164,5,820,David Lee,Boston,Paypal,Completed
SYN001623,2025-02-20,T-Shirt,Clothing,18,1,18,Daniel Harris,New York,Credit Card,Completed
SYN001624,2025-02-25,Book,Books,15,3,45,Chris White,Boston,Gift Card,Cancelled
SYN001625,2025-06-29,T-Shirt,Clothing,21,1,21,Daniel Harris,New York,Amazon Pay,Pending
SYN001626,2025-02-19,Smartwatch,Electronics,155,5,775,Emily Johnson,Houston,Debit Card,Completed
SYN001627,2025-04-03,Refrigerator,Home Appliances,1167,5,5835,Olivia Wilson,Chicago,Gift Card,Pending
SYN001628,2025-03-29,Washing Machine,Home Appliances,625,4,2500,Chris White,Houston,Credit Card,Pending
SYN001629,2025-03-25,Laptop,Electronics,837,3,2511,John Doe,Miami,Credit Card,Cancelled
SYN001630,2025-03-22,T-Shirt,Clothing,20,2,40,Chris White,Miami,Gift Card,Cancelled
SYN001631,2025-03-16,Laptop,Electronics,829,2,1658,Michael Brown,Denver,Paypal,Cancelled
